,,PA_10min,,TA_10min,,RH_10min,,DP_10min,,TS_10min,,SM_10min,,SR_10min,,NetSR_10min,,Wind_1,,Wind_1,,Wind_1,,Wind_1,,Wind_1,,Wind_1,
5/30/22 5:10:09 PM,VALID,1010.819,VALID,23.562,VALID,50.24,VALID,12.551,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,48.81,VALID,227.0,VALID,260.0,VALID,182.0,VALID,2.285,VALID,3.703,VALID,0.797,
5/30/22 5:20:09 PM,VALID,1010.901,VALID,23.235,VALID,54.241,VALID,13.451,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,50.364,VALID,214.0,VALID,247.0,VALID,159.0,VALID,1.883,VALID,2.602,VALID,0.898,
5/30/22 5:30:09 PM,VALID,1010.953,VALID,22.948,VALID,56.159,VALID,13.734,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,49.14,VALID,207.0,VALID,237.0,VALID,185.0,VALID,2.622,VALID,3.398,VALID,1.297,
5/30/22 5:40:09 PM,VALID,1011.076,VALID,22.793,VALID,57.95,VALID,14.077,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,50.81,VALID,213.0,VALID,320.0,VALID,164.0,VALID,1.824,VALID,3.0,VALID,0.203,
5/30/22 5:50:09 PM,VALID,1011.1,VALID,22.679,VALID,58.246,VALID,14.055,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,52.47,VALID,211.0,VALID,251.0,VALID,179.0,VALID,1.864,VALID,2.703,VALID,0.5,
5/30/22 6:00:09 PM,VALID,1011.1,VALID,22.781,VALID,58.027,VALID,14.087,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,54.573,VALID,194.0,VALID,223.0,VALID,150.0,VALID,2.123,VALID,6.0,VALID,1.102,
5/30/22 6:10:09 PM,VALID,1011.168,VALID,22.862,VALID,58.577,VALID,14.3,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,54.09,INVALID,360.0,INVALID,360.0,INVALID,360.0,INVALID,0.0,INVALID,0.0,INVALID,0.0,
5/30/22 6:20:09 PM,VALID,1011.187,VALID,22.834,VALID,59.518,VALID,14.53,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,55.107,VALID,189.0,VALID,226.0,VALID,154.0,VALID,2.159,VALID,3.297,VALID,1.0,
5/30/22 6:30:09 PM,VALID,1011.219,VALID,22.74,VALID,59.478,VALID,14.44,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,54.015,VALID,186.0,VALID,232.0,VALID,132.0,VALID,2.175,VALID,3.5,VALID,1.0,
5/30/22 6:40:09 PM,VALID,1011.321,VALID,22.703,VALID,59.741,VALID,14.464,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,54.631,VALID,182.0,VALID,245.0,VALID,155.0,VALID,2.265,VALID,3.297,VALID,0.602,
5/30/22 6:50:09 PM,VALID,1011.399,VALID,22.801,VALID,59.682,VALID,14.543,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,54.982,VALID,185.0,VALID,212.0,VALID,148.0,VALID,2.244,VALID,3.297,VALID,1.203,
5/30/22 7:00:09 PM,VALID,1011.434,VALID,22.869,VALID,59.689,VALID,14.611,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,54.479,VALID,183.0,VALID,218.0,VALID,155.0,VALID,2.012,VALID,3.203,VALID,0.602,
5/30/22 7:10:10 PM,VALID,1011.587,VALID,22.789,VALID,60.333,VALID,14.697,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,54.024,VALID,187.0,VALID,214.0,VALID,153.0,VALID,2.043,VALID,3.0,VALID,0.5,
5/30/22 7:20:09 PM,VALID,1011.65,VALID,22.63,VALID,61.282,VALID,14.789,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,54.292,VALID,181.0,VALID,218.0,VALID,154.0,VALID,2.08,VALID,3.602,VALID,0.602,
5/30/22 7:30:10 PM,VALID,1011.879,VALID,22.6,VALID,61.826,VALID,14.902,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,54.187,VALID,184.0,VALID,209.0,VALID,155.0,VALID,2.3,VALID,3.5,VALID,1.203,
5/30/22 7:40:10 PM,VALID,1012.035,VALID,22.506,VALID,62.292,VALID,14.929,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,53.889,VALID,180.0,VALID,219.0,VALID,151.0,VALID,2.333,VALID,3.797,VALID,0.5,
5/30/22 7:50:10 PM,VALID,1012.117,VALID,22.552,VALID,62.812,VALID,15.1,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,53.892,VALID,182.0,VALID,209.0,VALID,152.0,VALID,2.821,VALID,4.102,VALID,0.703,
5/30/22 8:00:10 PM,VALID,1012.288,VALID,22.6,VALID,63.02,VALID,15.199,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,53.433,VALID,181.0,VALID,217.0,VALID,149.0,VALID,2.388,VALID,3.602,VALID,0.898,
5/30/22 8:10:10 PM,VALID,1012.4,VALID,22.691,VALID,62.644,VALID,15.197,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,53.398,VALID,183.0,VALID,258.0,VALID,152.0,VALID,2.058,VALID,3.398,VALID,0.602,
5/30/22 8:20:10 PM,VALID,1012.4,VALID,22.763,VALID,62.035,VALID,15.112,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,50.422,VALID,185.0,VALID,230.0,VALID,137.0,VALID,1.959,VALID,3.203,VALID,0.703,
5/30/22 8:30:10 PM,VALID,1012.4,VALID,22.855,VALID,61.803,VALID,15.139,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,52.175,VALID,159.0,VALID,191.0,VALID,124.0,VALID,1.786,VALID,3.203,VALID,0.5,
5/30/22 8:40:10 PM,VALID,1012.449,VALID,22.967,VALID,61.142,VALID,15.078,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,52.287,VALID,170.0,VALID,210.0,VALID,143.0,VALID,1.747,VALID,2.797,VALID,0.898,
5/30/22 8:50:10 PM,VALID,1012.523,VALID,22.944,VALID,61.141,VALID,15.053,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,52.762,VALID,178.0,VALID,205.0,VALID,140.0,VALID,1.656,VALID,2.5,VALID,0.797,
5/30/22 9:00:10 PM,VALID,1012.477,VALID,22.899,VALID,61.53,VALID,15.11,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,52.528,VALID,179.0,VALID,202.0,VALID,161.0,VALID,1.898,VALID,2.398,VALID,0.898,
5/30/22 9:10:10 PM,VALID,1012.429,VALID,22.889,VALID,61.46,VALID,15.088,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,51.848,VALID,183.0,VALID,237.0,VALID,154.0,VALID,1.49,VALID,2.0,VALID,0.797,
5/30/22 9:20:10 PM,VALID,1012.536,VALID,22.701,VALID,61.871,VALID,15.009,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,50.297,VALID,211.0,VALID,229.0,VALID,199.0,VALID,1.653,VALID,2.102,VALID,1.0,
5/30/22 9:30:10 PM,VALID,1012.536,VALID,22.178,VALID,64.311,VALID,15.111,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,51.884,VALID,193.0,VALID,225.0,VALID,169.0,VALID,1.684,VALID,2.102,VALID,1.203,
5/30/22 9:40:10 PM,VALID,1012.644,VALID,22.13,VALID,64.653,VALID,15.157,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,51.438,VALID,208.0,VALID,241.0,VALID,197.0,VALID,2.208,VALID,2.602,VALID,0.602,
5/30/22 9:50:10 PM,VALID,1012.782,VALID,21.816,VALID,66.364,VALID,15.255,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,50.771,VALID,184.0,VALID,208.0,VALID,160.0,VALID,1.695,VALID,2.5,VALID,0.898,
5/30/22 10:00:10 PM,VALID,1012.974,VALID,21.9,VALID,66.305,VALID,15.332,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,51.619,VALID,183.0,VALID,219.0,VALID,148.0,VALID,1.742,VALID,2.898,VALID,0.703,
5/30/22 10:10:10 PM,VALID,1012.968,VALID,21.92,VALID,66.291,VALID,15.342,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,51.283,VALID,172.0,VALID,203.0,VALID,138.0,VALID,1.362,VALID,2.398,VALID,0.398,
5/30/22 10:20:10 PM,VALID,1012.994,VALID,22.062,VALID,65.93,VALID,15.398,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,53.055,VALID,173.0,VALID,303.0,VALID,326.0,VALID,1.017,VALID,1.5,VALID,0.102,
5/30/22 10:30:10 PM,VALID,1012.893,VALID,21.995,VALID,65.408,VALID,15.209,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,46.773,VALID,98.0,VALID,157.0,VALID,302.0,VALID,0.714,VALID,1.297,VALID,0.102,
5/30/22 10:40:10 PM,VALID,1012.677,VALID,22.255,VALID,64.119,VALID,15.162,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,50.618,VALID,119.0,VALID,288.0,VALID,48.0,VALID,1.163,VALID,2.0,VALID,0.203,
5/30/22 10:50:10 PM,VALID,1012.596,VALID,22.454,VALID,60.235,VALID,14.383,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,52.081,VALID,306.0,VALID,115.0,VALID,116.0,VALID,0.567,VALID,1.602,VALID,0.102,
5/30/22 11:00:10 PM,VALID,1012.599,VALID,22.4,VALID,61.999,VALID,14.73,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,50.903,VALID,255.0,VALID,281.0,VALID,237.0,VALID,1.561,VALID,2.398,VALID,0.703,
5/30/22 11:10:10 PM,VALID,1012.648,VALID,21.778,VALID,64.725,VALID,14.835,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,52.601,VALID,272.0,VALID,318.0,VALID,226.0,VALID,1.683,VALID,2.398,VALID,0.797,
5/30/22 11:20:10 PM,VALID,1012.6,VALID,21.316,VALID,66.49,VALID,14.83,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,53.67,VALID,5.0,VALID,216.0,VALID,226.0,VALID,1.11,VALID,2.898,VALID,0.203,
5/30/22 11:30:10 PM,VALID,1012.467,VALID,20.656,VALID,66.04,VALID,14.12,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,54.251,VALID,36.0,VALID,56.0,VALID,9.0,VALID,2.348,VALID,3.0,VALID,1.797,
5/30/22 11:40:10 PM,VALID,1012.476,VALID,20.365,VALID,66.059,VALID,13.813,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,53.872,VALID,15.0,VALID,56.0,VALID,349.0,VALID,1.216,VALID,2.297,VALID,0.398,
5/30/22 11:50:10 PM,VALID,1012.5,VALID,20.179,VALID,67.247,VALID,13.904,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,54.176,VALID,31.0,VALID,81.0,VALID,360.0,VALID,1.153,VALID,2.102,VALID,0.398,
