,,PA_10min,,TA_10min,,RH_10min,,DP_10min,,TS_10min,,SM_10min,,SR_10min,,NetSR_10min,,Wind_1,,Wind_1,,Wind_1,,Wind_1,,Wind_1,,Wind_1,
5/27/22 5:10:10 PM,VALID,1010.326,VALID,22.015,VALID,55.933,VALID,12.801,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,44.651,VALID,194.0,VALID,235.0,VALID,151.0,VALID,4.94,VALID,8.102,VALID,1.297,
5/27/22 5:20:10 PM,VALID,1010.343,VALID,21.766,VALID,56.168,VALID,12.671,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,41.099,VALID,198.0,VALID,225.0,VALID,165.0,VALID,7.304,VALID,10.797,VALID,4.203,
5/27/22 5:30:10 PM,VALID,1010.29,VALID,21.85,VALID,55.34,VALID,12.489,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,45.996,VALID,199.0,VALID,220.0,VALID,176.0,VALID,8.005,VALID,11.5,VALID,4.703,
5/27/22 5:40:10 PM,VALID,1010.315,VALID,21.626,VALID,55.81,VALID,12.413,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,47.195,VALID,191.0,VALID,215.0,VALID,157.0,VALID,7.136,VALID,11.0,VALID,3.0,
5/27/22 5:50:10 PM,VALID,1010.274,VALID,21.579,VALID,56.164,VALID,12.463,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,48.187,VALID,189.0,VALID,217.0,VALID,138.0,VALID,6.431,VALID,10.0,VALID,1.898,
5/27/22 6:00:10 PM,VALID,1010.242,VALID,21.935,VALID,54.049,VALID,12.232,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,47.821,VALID,196.0,VALID,220.0,VALID,174.0,VALID,8.116,VALID,12.602,VALID,4.797,
5/27/22 6:10:10 PM,VALID,1010.387,VALID,22.007,VALID,54.798,VALID,12.457,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,49.221,VALID,202.0,VALID,229.0,VALID,177.0,VALID,7.317,VALID,10.602,VALID,3.703,
5/27/22 6:20:10 PM,VALID,1010.57,VALID,21.402,VALID,56.941,VALID,12.524,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,49.118,VALID,207.0,VALID,231.0,VALID,182.0,VALID,6.788,VALID,10.5,VALID,3.703,
5/27/22 6:30:10 PM,VALID,1010.84,VALID,21.538,VALID,55.015,VALID,12.137,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,49.48,VALID,205.0,VALID,228.0,VALID,179.0,VALID,7.522,VALID,13.703,VALID,4.602,
5/27/22 6:40:10 PM,VALID,1011.092,VALID,21.927,VALID,52.283,VALID,11.717,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,49.725,VALID,202.0,VALID,229.0,VALID,175.0,VALID,8.173,VALID,12.0,VALID,5.203,
5/27/22 6:50:10 PM,VALID,1011.38,VALID,21.776,VALID,52.784,VALID,11.702,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,47.59,VALID,197.0,VALID,224.0,VALID,165.0,VALID,6.742,VALID,9.602,VALID,2.898,
5/27/22 7:00:10 PM,VALID,1011.041,VALID,21.744,VALID,51.704,VALID,11.383,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,48.581,VALID,177.0,VALID,219.0,VALID,125.0,VALID,4.794,VALID,8.102,VALID,1.797,
5/27/22 7:10:10 PM,VALID,1010.101,VALID,22.306,VALID,49.391,VALID,11.161,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,48.826,VALID,121.0,VALID,191.0,VALID,51.0,VALID,3.777,VALID,7.602,VALID,1.203,
5/27/22 7:20:10 PM,VALID,1009.556,VALID,22.33,VALID,52.224,VALID,12.047,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,48.433,VALID,135.0,VALID,262.0,VALID,50.0,VALID,3.027,VALID,6.398,VALID,0.703,
5/27/22 7:30:10 PM,VALID,1009.708,VALID,21.985,VALID,53.73,VALID,12.159,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,48.095,VALID,242.0,VALID,279.0,VALID,191.0,VALID,6.293,VALID,12.703,VALID,1.297,
5/27/22 7:40:10 PM,VALID,1010.118,VALID,21.945,VALID,51.637,VALID,11.585,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,47.857,VALID,196.0,VALID,242.0,VALID,151.0,VALID,5.939,VALID,11.797,VALID,1.5,
5/27/22 7:50:10 PM,VALID,1010.048,VALID,22.944,VALID,42.923,VALID,9.692,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,46.964,VALID,217.0,VALID,269.0,VALID,157.0,VALID,6.556,VALID,12.898,VALID,1.602,
5/27/22 8:00:10 PM,VALID,1009.747,VALID,22.729,VALID,45.514,VALID,10.23,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,46.087,VALID,233.0,VALID,291.0,VALID,200.0,VALID,5.387,VALID,9.602,VALID,1.602,
5/27/22 8:10:09 PM,VALID,1009.806,VALID,21.91,VALID,50.063,VALID,11.047,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,46.753,VALID,199.0,VALID,280.0,VALID,71.0,VALID,2.775,VALID,6.102,VALID,0.398,
5/27/22 8:20:09 PM,VALID,1009.887,VALID,21.961,VALID,47.304,VALID,10.262,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,46.611,VALID,101.0,VALID,223.0,VALID,248.0,VALID,1.257,VALID,2.398,VALID,0.102,
5/27/22 8:30:09 PM,VALID,1009.851,VALID,22.686,VALID,42.033,VALID,9.156,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,46.635,VALID,109.0,VALID,337.0,VALID,344.0,VALID,2.304,VALID,6.0,VALID,0.102,
5/27/22 8:40:09 PM,VALID,1010.129,VALID,22.681,VALID,42.939,VALID,9.377,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,46.831,VALID,208.0,VALID,250.0,VALID,161.0,VALID,5.392,VALID,11.602,VALID,1.0,
5/27/22 8:50:09 PM,VALID,1010.278,VALID,22.045,VALID,44.913,VALID,9.522,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,45.288,VALID,216.0,VALID,252.0,VALID,186.0,VALID,7.883,VALID,13.297,VALID,3.703,
5/27/22 9:00:09 PM,VALID,1010.588,VALID,21.91,VALID,45.793,VALID,9.717,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,46.281,VALID,206.0,VALID,248.0,VALID,169.0,VALID,5.661,VALID,9.5,VALID,2.0,
5/27/22 9:10:09 PM,VALID,1010.688,VALID,22.249,VALID,42.46,VALID,8.878,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,45.083,VALID,197.0,VALID,239.0,VALID,161.0,VALID,5.463,VALID,8.0,VALID,2.703,
5/27/22 9:20:09 PM,VALID,1010.701,VALID,22.265,VALID,42.233,VALID,8.844,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,46.119,VALID,186.0,VALID,227.0,VALID,140.0,VALID,4.505,VALID,7.203,VALID,1.0,
5/27/22 9:30:09 PM,VALID,1010.598,VALID,22.473,VALID,39.262,VALID,7.944,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,46.628,VALID,191.0,VALID,218.0,VALID,149.0,VALID,5.399,VALID,9.203,VALID,1.898,
5/27/22 9:40:09 PM,VALID,1010.553,VALID,22.452,VALID,41.66,VALID,8.713,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,45.767,VALID,189.0,VALID,215.0,VALID,159.0,VALID,4.389,VALID,7.797,VALID,1.898,
5/27/22 9:50:09 PM,VALID,1010.326,VALID,22.125,VALID,45.204,VALID,9.57,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,45.524,VALID,206.0,VALID,239.0,VALID,143.0,VALID,4.235,VALID,7.297,VALID,1.0,
5/27/22 10:00:09 PM,VALID,1010.225,VALID,21.729,VALID,50.226,VALID,10.941,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,45.587,VALID,176.0,VALID,229.0,VALID,140.0,VALID,3.385,VALID,6.797,VALID,0.703,
5/27/22 10:10:09 PM,VALID,1010.169,VALID,21.879,VALID,47.951,VALID,10.343,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,45.153,VALID,167.0,VALID,257.0,VALID,95.0,VALID,1.69,VALID,2.898,VALID,0.398,
5/27/22 10:20:09 PM,VALID,1010.089,VALID,21.614,VALID,50.73,VALID,10.942,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,46.504,VALID,177.0,VALID,231.0,VALID,133.0,VALID,2.479,VALID,4.703,VALID,0.898,
5/27/22 10:30:09 PM,VALID,1009.927,VALID,21.427,VALID,50.067,VALID,10.61,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,46.217,VALID,138.0,VALID,283.0,VALID,301.0,VALID,2.458,VALID,4.5,VALID,0.203,
5/27/22 10:40:09 PM,VALID,1009.75,VALID,21.598,VALID,46.951,VALID,9.814,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,48.447,VALID,135.0,VALID,276.0,VALID,55.0,VALID,2.011,VALID,5.0,VALID,0.0,
5/27/22 10:50:09 PM,VALID,1009.606,VALID,21.627,VALID,44.434,VALID,9.012,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,46.961,VALID,116.0,VALID,164.0,VALID,36.0,VALID,1.577,VALID,3.102,VALID,0.602,
5/27/22 11:00:10 PM,VALID,1009.556,VALID,21.222,VALID,44.242,VALID,8.563,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,49.165,VALID,108.0,VALID,259.0,VALID,264.0,VALID,1.132,VALID,2.797,VALID,0.297,
5/27/22 11:10:10 PM,VALID,1009.296,VALID,21.352,VALID,42.891,VALID,8.241,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,49.011,VALID,112.0,VALID,245.0,VALID,30.0,VALID,1.901,VALID,4.102,VALID,0.398,
5/27/22 11:20:10 PM,VALID,1009.154,VALID,21.14,VALID,44.503,VALID,8.452,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,50.02,VALID,33.0,VALID,175.0,VALID,326.0,VALID,1.073,VALID,2.203,VALID,0.102,
5/27/22 11:30:10 PM,VALID,1009.09,VALID,20.527,VALID,55.898,VALID,11.349,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,49.169,VALID,26.0,VALID,111.0,VALID,346.0,VALID,1.558,VALID,2.797,VALID,0.102,
5/27/22 11:40:10 PM,VALID,1009.005,VALID,19.973,VALID,57.137,VALID,11.301,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,48.55,VALID,3.0,VALID,82.0,VALID,217.0,VALID,1.504,VALID,2.602,VALID,0.297,
5/27/22 11:50:10 PM,VALID,1008.853,VALID,20.148,VALID,55.129,VALID,10.786,INVALID,0.0,INVALID,0.0,INVALID,0.0,VALID,49.099,VALID,18.0,VALID,104.0,VALID,275.0,VALID,1.772,VALID,3.297,VALID,0.203,
